function	insect_51_WholeSpecimen	insect_52_WholeSpecimen	insect_53_WholeSpecimen	insect_54_WholeSpecimen	insect_55_WholeSpecimen	insect_56_WholeSpecimen	insect_57_WholeSpecimen	insect_58_WholeSpecimen	insect_59_WholeSpecimen	insect_60_WholeSpecimen	insect_61_WholeSpecimen	insect_62_WholeSpecimen	insect_63_WholeSpecimen	insect_64_WholeSpecimen	insect_65_WholeSpecimen	insect_66_WholeSpecimen	insect_67_WholeSpecimen	insect_68_WholeSpecimen	insect_69_WholeSpecimen	insect_70_WholeSpecimen
RXN-9358	12831.04	6768.51	1781.81	8533.17	16939.56	34639.6	5552.0	554.8	23636.73	7238.09	7278.49	29540.59	23085.32	2909.53	17629.33	7722.619999999999	7159.110000000001	1650.29	14877.74	27408.5
RXN-9359	12831.04	6768.51	1781.81	8533.17	16939.56	34639.6	5552.0	554.8	23636.73	7238.09	7278.49	29540.59	23085.32	2909.53	17629.33	7722.619999999999	7159.110000000001	1650.29	14877.74	27408.5
RXN-9360	12831.04	6768.51	1781.81	8533.17	16939.56	34639.6	5552.0	554.8	23636.73	7238.09	7278.49	29540.59	23085.32	2909.53	17629.33	7722.619999999999	7159.110000000001	1650.29	14877.74	27408.5
RXN-9361	12952.17	4134.04	7517.27	8705.07	7030.790000000001	21168.2	9725.75	31090.0	22024.91	6745.5	8575.84	8509.29	8410.47	3127.17	10835.02	15567.65	34436.84	4620.3	15674.63	3646.75
RXN-9362	12952.17	4134.04	7517.27	8705.07	7030.790000000001	21168.2	9725.75	31090.0	22024.91	6745.5	8575.84	8509.29	8410.47	3127.17	10835.02	15567.65	34436.84	4620.3	15674.63	3646.75
RXN-9363	12952.17	4134.04	7517.27	8705.07	7030.790000000001	21168.2	9725.75	31090.0	22024.91	6745.5	8575.84	8509.29	8410.47	3127.17	10835.02	15567.65	34436.84	4620.3	15674.63	3646.75
RXN-9365	12831.04	6768.51	1781.81	8533.17	16939.56	34639.6	5552.0	554.8	23636.73	7238.09	7278.49	29540.59	23085.32	2909.53	17629.33	7722.619999999999	7159.110000000001	1650.29	14877.74	27408.5
RXN-9366	12952.17	4134.04	7517.27	8705.07	7030.790000000001	21168.2	9725.75	31090.0	22024.91	6745.5	8575.84	8509.29	8410.47	3127.17	10835.02	15567.65	34436.84	4620.3	15674.63	3646.75
RXN-9380	646.3600000000001	156.32999999999998	256.32	1021.67	8684.0	14.0	982.0	189.0	17507.36	293.82	391.83	2158.83	2254.9	42.36	860.5	337.33	1664.0	371.0	2140.3	167.0
RXN-9382	1583.61	2438.13	1161.4	1103.7	20469.76	16533.0	5851.75	1552.4	20054.61	2245.21	1713.9	21210.18	16297.88	414.9	5290.87	3371.42	8110.53	1026.45	7789.5	12698.85
RXN-9384	25246.0	6067.28	11089.87	16879.600000000002	3594.08	22070.5	8255.0	315.0	3267.9500000000003	11113.24	11278.81	5715.85	2316.91	5723.98	15669.82	13054.95	8204.769999999999	3541.01	11973.43	5798.6
RXN-9386	1368.23	2340.01	2659.58	5344.200000000001	23437.92	15872.8	212.0	275.4	10836.89	1903.72	5965.98	16853.26	17055.79	320.66	8815.65	3390.85	10132.74	30402.01	15141.88	12247.6
RXN-9393	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9394	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9407	0.0	0.0	47.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
RXN-9408	0.0	0.0	47.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
RXN-9409	0.0	0.0	47.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
RXN-9412	0.0	316.0	23.33	2.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	34.67	0.0	8.0	0.0	0.0	0.0	0.0
RXN-9413	0.0	316.0	23.33	2.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	34.67	0.0	8.0	0.0	0.0	0.0	0.0
RXN-9421	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9432	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9436	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9443	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9457	0.0	14.33	0.0	0.0	69.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9464	0.0	316.0	23.33	2.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	34.67	0.0	8.0	0.0	0.0	0.0	0.0
RXN-9475	0.0	316.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9476	0.0	316.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9514	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9518	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9520	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-9524	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9528	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9532	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9533	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-9536	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9537	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-9540	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9552	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9556	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9557	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-9558	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9597	0.0	0.0	72.13	18.5	0.0	55.0	64.0	0.0	0.0	0.0	14.43	155.07	7.57	138.67000000000002	30.5	4.0	173.34	7.0	0.0	0.0
RXN-9598	217.0	219.0	224.66	971.9	6.0	546.0	4408.0	37.0	762.86	549.8199999999999	424.0	3042.28	1143.72	102.37	425.03	5683.969999999999	4208.01	389.61	178.0	137.0
RXN-9603	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9623	26665.52	7175.4	16592.34	17467.67	18292.370000000003	12642.0	15951.5	1133.0	58933.380000000005	13951.0	13681.99	16927.36	6807.42	5980.48	23208.03	26316.35	63813.27	5177.81	36484.95	7233.5
RXN-9632	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9633	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-9634	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-9635	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9644	26665.52	7175.4	16592.34	17467.67	18292.370000000003	12642.0	15951.5	1133.0	58933.380000000005	13951.0	13681.99	16927.36	6807.42	5980.48	23208.03	26316.35	63813.27	5177.81	36484.95	7233.5
RXN-9648	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9650	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9651	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9652	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9653	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9654	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
RXN-9655	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-9657	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9658	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9659	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9660	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9661	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9662	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9663	14205.54	7780.120000000001	12642.49	14007.169999999998	21220.87	25171.0	11104.75	62116.8	49081.15	9468.02	14508.27	33259.75	18822.13	3421.83	24602.94	19086.87	44868.29	32549.7	30631.28	28217.35
RXN-9673	26665.52	7175.4	16592.34	17467.67	18292.370000000003	12642.0	15951.5	1133.0	58933.380000000005	13951.0	13681.99	16927.36	6807.42	5980.48	23208.03	26316.35	63813.27	5177.81	36484.95	7233.5
RXN-9674	15421.95	7098.3	4691.22	8883.5	74215.25	146164.80000000002	13340.0	2500.8	141725.15	9152.57	8698.57	50656.77	43500.36	6814.13	21639.9	6952.32	11586.17	3684.56	20995.35	28512.5
RXN-969	541.41	1008.54	3473.11	2133.44	6860.14	1415.0	187.5	630.0	8100.34	1070.64	2112.34	4259.450000000001	2076.13	3057.56	4952.09	4052.38	42102.97	5750.7	14344.88	721.5
RXN-9702	40.29	0.0	15.6	1.4	0.0	128.0	23.0	149.0	10.14	0.0	0.0	142.86	11.0	0.0	45.0	0.0	9.2	0.0	0.0	0.0
RXN-9729	129.29	274.0	850.7499999999999	67.0	75.0	67.0	171.0	182.0	330.14	148.0	1974.43	1027.93	127.57	206.0	365.33	1849.33	10746.0	890.33	1213.0	34.0
RXN-9730	169.57999999999998	274.0	888.72	67.0	75.0	95.0	270.0	331.0	348.28	166.0	1975.86	2068.86	157.14	339.0	381.66	1851.66	10766.0	914.66	1213.0	34.0
RXN-9731	41.0	33.0	609.4399999999999	77.0	51.0	199.0	210.0	29785.0	72.0	43.0	51.86	1938.14	84.48	342.0	930.0	35.0	2564.0	215.0	185.0	49.0
RXN-9758	12659.79	5983.9	4012.87	8583.0	2030.18	4327.3	4696.0	1127.4	3829.63	6727.3	10468.1	10819.12	3500.9700000000003	5757.59	13386.28	16017.33	41397.17	2971.83	7290.3	7696.5
RXN-9766	23.0	0.0	301.46000000000004	47.0	24.0	1073.0	12.0	0.0	514.8	67.0	235.0	841.4	247.17	10.67	946.33	122.83	12917.34	263.33	3379.0	0.0
RXN-9778	0.0	17.0	159.3	82.0	316.4	1017.0	982.0	26.0	16866.8	177.0	55.0	1406.4	216.4	0.0	553.5	10.0	0.0	55.0	42.5	167.0
RXN-9779	0.0	0.0	877.86	0.0	170.72	0.0	0.0	0.0	524.72	0.0	0.0	48.14	0.0	2710.0	0.0	0.0	0.0	0.0	1.0	0.0
RXN-9780	0.0	316.0	141.0	3.67	9.43	10.0	0.0	0.0	0.0	28.0	9.33	0.0	0.0	0.0	27.0	0.0	70.0	2.11	1.0	0.0
RXN-9787	41138.93	17528.86	24322.86	41649.87	64098.31	64417.0	23230.75	63720.2	52671.01	23469.51	38929.62	59793.76	50931.63	9994.63	52706.65	47510.55	94872.93	94060.74	65399.73999999999	46372.55
RXN-9789	25387.34	5714.28	11175.94	16881.04	7634.19	8102.0	8335.0	72.0	4837.7	10944.42	13282.93	5996.15	1948.72	5910.66	16073.82	16196.33	14881.009999999998	4636.9	15785.41	5920.6
RXN-9797	0.0	948.0	156.93	8.4	0.0	38.0	23.0	0.0	0.0	84.0	0.0	0.0	39.0	58.67	47.0	4.0	33.2	7.0	0.0	0.0
RXN-982	39485.17	11772.05	16197.69	31857.0	34063.759999999995	31067.8	19399.5	1191.4	48583.26	19995.570000000003	26648.460000000003	34202.33	35302.19	9272.1	36587.11	31815.660000000003	79006.2	34769.770000000004	36341.05	21971.6
RXN-9821	0.0	0.0	48.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
RXN-9839	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9845	0.0	948.0	156.93	8.4	0.0	38.0	23.0	0.0	0.0	84.0	0.0	0.0	39.0	58.67	47.0	4.0	33.2	7.0	0.0	0.0
RXN-9857	84.28999999999999	632.0	591.14	28.3	210.0	1634.9	337.0	2420.0	16.39	690.0	19.72	812.63	119.28	371.38	1030.14	315.33	7669.9	341.83	82.0	0.0
RXN-9861	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9866	0.0	0.0	3.83	0.0	0.0	45.0	0.0	0.0	0.0	0.0	6.0	161.5	20.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
RXN-9867	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9868	84.28999999999999	632.0	591.14	28.3	210.0	1634.9	337.0	2420.0	16.39	690.0	19.72	812.63	119.28	371.38	1030.14	315.33	7669.9	341.83	82.0	0.0
RXN-9885	0.0	0.0	0.0	3.0	0.0	2.0	0.0	149.0	0.0	0.0	6.0	4.4	10.34	0.0	0.8	13.0	15.6	1.8	26.6	0.0
RXN-9886	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9887	84.28999999999999	632.0	591.14	28.3	210.0	1634.9	337.0	2420.0	16.39	690.0	19.72	812.63	119.28	371.38	1030.14	315.33	7669.9	341.83	82.0	0.0
RXN-9890	84.28999999999999	632.0	591.14	28.3	210.0	1634.9	337.0	2420.0	16.39	690.0	19.72	812.63	119.28	371.38	1030.14	315.33	7669.9	341.83	82.0	0.0
RXN-9891	0.0	0.0	0.0	3.0	0.0	2.0	0.0	149.0	0.0	0.0	6.0	4.4	10.34	0.0	0.8	13.0	15.6	1.8	26.6	0.0
RXN-9892	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9898	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9899	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9905	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9909	0.0	361.0	81.66	0.0	8391.0	10.0	0.0	63.0	177.0	44.17	30.0	472.83	5442.0	24.0	114.17	7.0	71.34	7.0	2258.0	0.0
RXN-9910	0.0	0.0	11.6	1.4	0.0	2.0	64.0	149.0	0.0	0.0	0.0	118.0	0.0	24.0	51.33	2.33	29.2	24.33	0.0	0.0
RXN-9912	0.0	0.0	142.34	29.8	0.0	2.0	23.0	149.0	0.0	0.0	31.43	148.28	7.57	103.71	451.33	6.33	1598.4	149.32999999999998	0.0	0.0
RXN-9914	0.0	0.0	142.34	29.8	0.0	2.0	23.0	149.0	0.0	0.0	31.43	148.28	7.57	103.71	451.33	6.33	1598.4	149.32999999999998	0.0	0.0
RXN-9918	0.0	316.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
RXN-9926	0.0	0.0	95.71	0.0	7.0	826.0	0.0	0.0	61.0	0.0	36.0	744.64	736.36	4.0	3.29	2.07	38.07	0.64	0.0	0.0
RXN-9929	163.0	2457.4	513.62	227.5	9755.4	29859.8	1209.0	368.4	19910.6	1132.14	1319.6	15879.58	15979.4	42.67	5121.04	312.17	15094.3	612.14	7523.37	12300.0
RXN-9931	0.0	316.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9935	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9939	38870.36	10340.51	9593.52	25286.8	16325.38	53894.8	17738.0	365.4	24958.2	17376.89	17625.66	15363.31	14644.38	13856.490000000002	26121.47	25324.730000000003	6389.38	3655.05	16669.28	13819.1
RXN-9952	24977.67	9284.68	6481.55	17761.0	13188.18	36830.3	9602.0	1556.8000000000002	22747.76	12480.1	12585.99	30434.16	19481.21	5646.46	22262.730000000003	12568.23	7414.040000000001	1541.09	12317.31	30208.0
RXN-9958	25039.67	7081.280000000001	3086.52	16869.4	3957.18	7305.5	8428.0	1476.4	5492.38	11833.8	11715.2	8708.07	2815.9300000000003	5545.75	18478.08	13485.81	33138.5	1695.75	16371.85	10604.0
RXN-9983	0.0	0.0	14.0	0.5	0.0	130.0	64.0	0.0	1.25	0.0	0.0	144.0	11.0	33.0	32.75	0.0	291.5	14.5	0.0	0.0
RXN-9984	63.33	316.0	209.66	15.0	5353.0	143.0	33.0	149.0	17.0	36.0	7.0	552.83	1232.0	30.0	213.0	4.0	88.0	0.0	165.8	0.0
RXN-9985	14416.5	6653.63	4780.950000000001	8371.5	32144.46	32292.8	4587.0	358.8	4423.82	6896.09	7392.3	19427.95	19700.5	2771.65	11642.13	6638.349999999999	2323.14	570.78	15232.26	19761.5
RXN-9987	12694.79	3339.5	5560.32	9422.4	1961.29	4323.0	8668.0	66.0	1773.56	6064.5	9245.36	3526.28	1185.64	3059.0	8027.33	12491.5	23057.45	2209.8	5394.5	3092.5
RXN-9988	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9990	41.0	181.0	65.64	21.0	260.0	544.0	4375.0	16.0	16619.0	433.0	18.43	2096.57	1123.57	100.0	87.0	2527.0	1250.0	28.0	138.0	137.0
RXN-9992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
RXN-9998	5.0	17.0	136.4	983.4	142.0	0.0	0.0	0.0	661.2	110.0	182.0	119.0	14.0	62.0	123.42	152.5	96.1	185.8	29.0	0.0
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
RXN0-1001	0.0	0.0	15.8	15.0	63.0	786.0	33.0	10.0	0.8	0.0	8.0	349.4	109.0	9.0	25.0	0.0	0.0	0.0	0.0	0.0
RXN0-1132	13538.21	8949.79	11733.73	18418.01	9803.63	40542.0	14903.75	62628.8	38070.17	10683.53	20101.76	47345.22	20615.0	3702.14	33092.85	27845.51	86825.95000000001	61040.350000000006	38831.19	35616.35
RXN0-1133	13142.22	7976.27	7899.049999999999	12911.9	6551.66	38503.8	9392.75	31554.800000000003	15057.309999999998	8641.93	13032.22	43143.82000000001	19195.43	3307.5	28543.36	20148.54	49408.030000000006	30526.65	27822.63	35290.75
RXN0-1134	13104.93	9565.6	9050.63	17219.9	10379.83	40117.0	9333.75	62508.8	19243.13	9391.76	16302.88	45282.19	26260.550000000003	3514.17	30226.9	21461.41	56605.04999999999	56549.100000000006	31311.02	35339.75
RXN0-1141	13221.21	5658.389999999999	8766.2	17995.47	8225.880000000001	34980.8	9813.0	646.4	33972.19	7941.4	16097.4	21596.07	14340.85	3397.8	20020.68	19605.44	30316.800000000003	57868.3	23964.75	15561.1
RXN0-1147	12761.17	3987.71	6697.18	8625.9	2363.36	8126.2	9722.75	31086.0	19985.21	6602.5	7860.76	8259.5	2826.4700000000003	3050.17	10393.4	15519.15	34563.66	2627.59	14533.25	3623.75
RXN0-1241	12504.79	2711.5	4959.43	8389.4	1835.29	3746.0	4257.75	322.0	1083.61	5651.5	5336.36	2741.53	273.14	2881.0	8291.51	6473.33	16928.37	701.8299999999999	6874.25	3148.75
RXN0-1321	14077.02	5564.84	8929.970000000001	14004.77	20958.71	21869.0	9934.75	31239.4	29156.300000000003	8322.22	13612.38	22377.82	15995.500000000002	3339.33	18560.76	17404.68	42880.45	32278.84	23606.61	15783.35
RXN0-1342	14036.02	5532.84	8953.310000000001	14016.27	17572.11	21856.0	10880.75	1584.4	45803.3	8472.22	13637.67	22985.82	12911.73	3298.66	18911.76	17236.18	42555.11	32304.84	23338.25	15901.35
RXN0-1382	24906.0	5851.0	2432.0200000000004	16762.8	11099.58	6132.2	8412.75	1046.0	1815.94	11256.0	10440.0	3540.86	5094.0	5515.92	15642.59	11927.49	18114.07	823.99	10436.0	6036.25
RXN0-1401	40.29	0.0	139.14	27.0	9.43	152.5	122.0	149.0	10.14	0.0	31.43	900.4300000000001	24.57	124.0	718.0	159.0	5127.0	273.0	1.0	0.0
RXN0-1461	12545.79	2634.5	5188.23	8439.4	1886.29	5413.2	4293.75	30604.5	1114.41	5660.5	5382.36	3280.6800000000003	450.64	2907.0	8739.11	6498.33	18471.37	841.8299999999999	6820.5	3197.75
RXN0-1483	12856.79	4456.83	7384.97	8719.07	3205.69	5719.2	13266.5	31258.0	2702.61	6909.5	10029.69	7049.82	3521.4	3180.67	10970.86	21428.56	62813.490000000005	3319.9300000000003	13533.4	3801.0
RXN0-1602	15930.75	8501.39	12095.11	24411.47	50129.95	25729.800000000003	11095.75	1985.8	62886.8	10937.44	22906.93	42529.57000000001	36890.47	3870.16	30098.29	23408.64	53521.97	88210.02	41146.8	28233.95
RXN0-1603	15930.75	8501.39	12095.11	24411.47	50129.95	25729.800000000003	11095.75	1985.8	62886.8	10937.44	22906.93	42529.57000000001	36890.47	3870.16	30098.29	23408.64	53521.97	88210.02	41146.8	28233.95
RXN0-17	12481.79	2601.5	4562.0	8356.5	1811.29	3476.5	4149.0	0.0	534.86	5253.5	5100.36	1656.0700000000002	95.64	2838.29	7046.43	6323.5	193.0	214.0	3416.5	2887.5
RXN0-1842	12522.08	2601.5	4566.0	8356.5	1811.29	3756.0	4236.0	149.0	553.0	5271.5	5100.36	1574.64	90.64	2866.0	7066.43	6311.5	193.0	264.0	3416.5	2887.5
